"ENSRNOG00000000938",304,296,317,391,332,140,360,360
"ENSRNOG00000000940",37,46,61,64,60,36,61,68
"ENSRNOG00000000942",4,7,9,7,7,5,5,14
"ENSRNOG00000000943",0,0,0,1,2,0,0,0
"ENSRNOG00000000954",50,58,58,64,65,35,45,48
"ENSRNOG00000000955",16,22,12,15,23,5,22,27
"ENSRNOG00000000956",66,68,56,80,85,30,73,85
"ENSRNOG00000000957",379,308,419,433,421,179,457,371
"ENSRNOG00000000958",0,2,1,0,0,0,0,1
"ENSRNOG00000000961",58,55,61,74,52,29,61,68
"ENSRNOG00000000962",27,40,36,39,39,10,31,40
"ENSRNOG00000000963",1,0,0,0,0,0,0,0
"ENSRNOG00000000967",57,56,69,72,73,29,74,75
"ENSRNOG00000000968",143,150,150,169,157,89,134,194
"ENSRNOG00000000974",22,31,25,19,29,14,45,45
"ENSRNOG00000000975",29,23,41,41,31,13,32,49
"ENSRNOG00000000977",17,16,19,25,18,12,27,23
"ENSRNOG00000000979",5,13,11,11,6,7,10,15
"ENSRNOG00000000981",32,34,40,38,32,22,42,55
"ENSRNOG00000000983",14,10,16,22,15,5,15,9
"ENSRNOG00000000985",30,44,42,50,29,22,49,54
"ENSRNOG00000000986",13,19,23,41,14,9,19,20
"ENSRNOG00000000987",32,40,41,98,39,15,42,53
"ENSRNOG00000000988",62,58,89,77,80,26,76,103
"ENSRNOG00000000989",76,58,85,79,107,45,75,85
"ENSRNOG00000000990",343,368,424,488,355,202,415,424
"ENSRNOG00000000991",19,11,19,20,16,4,17,20
"ENSRNOG00000000993",0,0,0,0,0,0,0,1
"ENSRNOG00000000994",9,11,9,8,7,1,8,4
"ENSRNOG00000000996",971,1032,994,1320,1115,314,1125,1338
"ENSRNOG00000000999",58,69,74,92,72,16,77,73
"ENSRNOG00000001001",0,1,0,0,0,0,0,0
"ENSRNOG00000001003",94,99,126,151,126,76,124,139
"ENSRNOG00000001004",156,113,165,200,160,64,182,181
"ENSRNOG00000001005",5,2,7,5,5,2,1,1
"ENSRNOG00000001006",23,22,36,27,18,7,19,21
"ENSRNOG00000001007",2,1,1,1,0,2,5,6
"ENSRNOG00000001009",177,202,226,259,210,76,238,261
"ENSRNOG00000001010",39,31,53,46,32,22,44,48
"ENSRNOG00000001011",2,1,4,5,4,4,2,7
"ENSRNOG00000001027",0,0,0,0,0,0,0,1
"ENSRNOG00000001030",694,818,780,1083,835,317,886,959
